month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
201812,92672,"san clemente, ca",1617,5556,-1052,-788,54.014599,63.375270513149694,44.653926567142285,76,0.33333333333333326,19,-0.06172839506172845,-5,-5,-0.016870163640189784,-0.10962566844919774,0.9839,1449900,0.043093525179856096,0.11530769230769233,4.9654,0,9,92672
201901,92672,"san clemente, ca",1617,5116,440,-1659,56.793949,60.807969009407856,52.779929902232055,85,0.11842105263157898,9,0.17241379310344818,12.5,-2,0.5371441070021006,-0.08578095546908437,1.1138,1395000,-0.0378646803227809,0.03409933283914013,4.8103,0,9,92672
201902,92672,"san clemente, ca",1617,3672,1444,-288,65.314882,82.38363057796197,48.246133353067414,50.5,-0.40588235294117647,-34.5,0.02020202020202011,1,-32.5,-0.05681740251779743,-0.05526784873127777,1.0298,1344500,-0.03620071684587811,0.007116482066098051,4.5042,0,9,92672
201903,92672,"san clemente, ca",1617,4279,-607,-372,60.184266,84.16271286181912,36.20581852955239,41,-0.18811881188118806,-9.5,0.17142857142857149,6,-24,-0.13940498103802923,-0.038649550002284205,0.8658,1396714.2857142857,0.03883546724751641,-0.0657429526994745,4.5515,0,9,92672
201904,92672,"san clemente, ca",1617,5539,-1260,-665,54.567901,70.75732448866778,38.37847798046803,45.5,0.10975609756097571,4.5,0.058139534883721034,2.5,-13,-0.009821053534676882,-0.000031887005336850294,0.8724,1398714.2857142857,0.0014319320855067375,-0.10481712797247622,4.4043,1,9,92672
201708,92672,"san clemente, ca",1617,4301,,,63.061217,61.70002561381682,64.42240843060485,62,,,,,-4.5,,,1.286,1182000,,,4.2366,0,9,92672
201709,92672,"san clemente, ca",1617,3256,,,68.463951,74.19131322708873,62.73658874585172,53,,,,,-18,,,1.2796,1200000,,,4.3084,0,9,92672
202008,92688,"rancho santa margarita, ca",1443,3360,-342,2179,63.457954,88.02743402415388,38.888474727896224,25,0.38888888888888884,7,-0.40476190476190477,-17,-28,0.11994228153051911,2.054316525383047,0.8927,599000,-0.009915718868956813,-0.008675800814053725,1.7114,0,4,92688
202009,92688,"rancho santa margarita, ca",1443,2997,363,3142,66.65283,96.00754716981132,37.29811320754717,12.5,-0.5,-12.5,-0.7422680412371134,-36,-38.5,-0.05611424586550018,1.888249689090029,0.8661,529500,-0.11602671118530883,-0.13182488932611902,1.5129,1,4,92688
202010,92688,"rancho santa margarita, ca",1443,3261,-264,1485,64.511878,94.40909604307068,34.61466059259817,16,0.28,3.5,-0.6521739130434783,-30,-35,-0.08026345691202164,1.1899628467112584,0.8307,545000,0.029272898961284266,-0.1022341192216617,1.5571,1,4,92688
